B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,Group
-84,-200,-200,-200,-200,-89,-86,-200,-87,-200,-200,-200,-92,-200,-200,10
-85,-200,-200,-200,-89,-200,-200,-94,-90,-78,-200,-200,-70,-200,-200,23
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-85,-90,-200,18
-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,19
-68,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,17
-200,-200,-200,-200,-65,-200,-200,-85,-76,-200,-200,-200,-85,-200,-200,8
-200,-200,-200,-200,-200,-200,-73,-200,-200,-200,-200,-200,-85,-90,-200,18
-87,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-90,-200,-82,6
-82,-200,-90,-92,-200,-200,-93,-200,-200,-200,-200,-200,-91,-94,-81,7
-86,-200,-200,-91,-200,-200,-200,-200,-200,-200,-86,-87,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-73,-200,-200,-200,-83,-200,-200,-88,-72,-81,-200,-200,-90,-200,-200,9
-80,-200,-200,-200,-93,-85,-76,-95,-70,-89,-200,-200,-86,-96,-91,16
-93,-200,-200,-200,-200,-200,-200,-84,-84,-200,-200,-200,-73,-200,-200,11
-80,-200,-200,-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-92,-87,-200,-200,-200,4
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-83,-200,-200,-85,-200,-88,-200,-200,-80,-200,-200,22
-86,-200,-200,-200,-93,-200,-93,-94,-85,-79,-200,-200,-72,-200,-200,23
-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-85,19
-92,-200,-200,-90,-200,-200,-200,-200,-200,-200,-86,-84,-200,-200,-200,15
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-88,-97,-200,-76,-200,-200,-200,-200,-96,-200,-76,-75,-200,-200,-200,13
-85,-200,-200,-200,-200,-200,-55,-200,-200,-200,-200,-200,-200,-200,-82,6
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-82,-200,-89,-91,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,7
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-77,-200,-200,-200,-200,-86,-78,-200,-76,-200,-200,-200,-200,-200,-200,10
-76,-200,-200,-200,-81,-200,-200,-85,-70,-85,-200,-200,-200,-200,-200,9
-82,-200,-200,-200,-96,-84,-73,-95,-80,-87,-200,-200,-81,-96,-91,16
-200,-200,-200,-200,-200,-200,-66,-200,-86,-200,-200,-200,-200,-76,-200,21
-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-81,-200,-200,18
-200,-200,-200,-90,-200,-200,-200,-200,-200,-200,-83,-88,-200,-200,-200,4
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-81,-200,-200,18
-86,-200,-200,-200,-90,-200,-200,-99,-84,-79,-200,-200,-69,-200,-200,23
-88,-200,-200,-84,-200,-200,-200,-200,-200,-200,-87,-85,-200,-200,-200,1
-87,-200,-200,-200,-200,-200,-69,-200,-200,-200,-200,-200,-87,-200,-200,6
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-94,19
-200,-200,-200,-200,-200,-200,-94,-82,-86,-200,-200,-200,-73,-200,-200,11
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-68,-200,-200,-70,-86,-200,-200,-200,-71,-200,-200,8
-84,-200,-200,-95,-200,-200,-94,-200,-200,-200,-200,-200,-90,-93,-200,7
-79,-200,-200,-200,-84,-200,-200,-90,-55,-83,-200,-200,-84,-200,-200,9
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-84,-200,21
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-93,-200,-200,-200,-96,-83,-78,-90,-70,-86,-200,-200,-83,-96,-91,16
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-88,-92,-200,-200,-200,4
-89,-200,-200,-79,-200,-200,-200,-200,-200,-200,-77,-84,-200,-200,-200,13
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-83,-200,-200,-200,-90,-200,-95,-200,-83,-78,-200,-200,-71,-200,-200,23
-200,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200,-93,-93,-82,6
-75,-200,-200,-200,-200,-92,-83,-95,-88,-200,-200,-200,-87,-200,-200,10
-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-93,-87,19
-86,-200,-200,-85,-200,-200,-200,-200,-200,-200,-80,-89,-200,-200,-200,15
-84,-200,-87,-96,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-82,7
-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-88,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-81,-200,18
-71,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,-200,-200,17
-88,-200,-200,-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-81,-200,18
-84,-200,-200,-200,-200,-200,-200,-90,-74,-91,-200,-200,-87,-200,-200,9
-89,-200,-200,-87,-200,-200,-200,-200,-200,-200,-80,-87,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-94,-200,14
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-82,-93,-200,-200,-200,4
-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-80,-200,-200,-83,-96,-95,-200,-200,-70,-200,-200,22
-90,-200,-200,-200,-90,-200,-200,-84,-85,-200,-200,-200,-81,-200,-200,11
-88,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-79,6
-83,-200,-200,-200,-91,-200,-200,-94,-86,-79,-200,-200,-69,-200,-200,23
-200,-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-91,-86,19
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-83,-200,-87,-92,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-83,7
-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-84,-94,-200,-82,-200,-200,-200,-200,-200,-200,-83,-82,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-75,-200,-96,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-65,-200,-200,-71,-76,-200,-200,-200,-85,-200,-200,8
-86,-200,-200,-200,-88,-200,-200,-89,-65,-95,-200,-200,-90,-200,-200,9
-83,-200,-200,-200,-93,-90,-91,-200,-75,-200,-200,-200,-85,-200,-200,10
-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-88,-91,-200,-200,-200,4
-90,-200,-200,-200,-200,-200,-64,-200,-200,-200,-200,-200,-101,-200,-200,6
-200,-200,-200,-74,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-87,-200,-200,-200,-94,-200,-91,-96,-87,-78,-200,-200,-72,-200,-200,23
-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-85,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-80,-88,-78,18
-65,-200,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,17
-87,-200,-200,-85,-200,-200,-200,-200,-200,-200,-77,-88,-200,-200,-200,1
-85,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-80,-88,-78,18
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-91,14
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-86,-86,-200,21
-83,-200,-86,-93,-200,-200,-200,-200,-200,-200,-200,-200,-89,-200,-83,7
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-90,-89,19
-85,-200,-200,-84,-200,-200,-200,-200,-200,-200,-85,-87,-200,-200,-200,15
-84,-200,-200,-200,-82,-200,-200,-83,-65,-86,-200,-200,-88,-200,-200,9
-200,-200,-200,-200,-92,-200,-96,-82,-92,-92,-200,-200,-76,-200,-200,11
-200,-200,-200,-200,-200,-200,-66,-200,-200,-200,-200,-200,-200,-200,-80,6
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-88,-87,-200,-200,-200,4
-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-81,-200,-200,-200,-90,-200,-90,-93,-80,-79,-200,-200,-72,-200,-200,23
-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-84,-200,-200,-200,-93,-94,-85,-94,-64,-83,-200,-200,-83,-96,-90,16
-86,-92,-200,-83,-200,-200,-200,-200,-200,-200,-74,-84,-200,-200,-200,13
-77,-200,-200,-200,-92,-85,-86,-200,-74,-200,-200,-200,-89,-200,-200,10
-86,-200,-200,-200,-200,-200,-79,-200,-89,-200,-200,-200,-86,-85,-200,21
-79,-200,-90,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,7
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-86,19
-200,-200,-200,-200,-65,-200,-200,-75,-85,-200,-200,-200,-81,-200,-200,8
-83,-200,-200,-200,-92,-200,-94,-87,-69,-79,-200,-200,-86,-200,-200,9
-200,-200,-200,-200,-200,-200,-62,-200,-200,-200,-200,-200,-200,-200,-200,6
-64,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-91,-74,18
-200,-200,-200,-200,-86,-200,-200,-85,-91,-200,-200,-200,-72,-200,-200,22
-90,-200,-200,-86,-200,-200,-200,-200,-200,-200,-75,-88,-200,-200,-200,1
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-83,-87,-200,-200,-200,4
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-69,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-81,-200,-200,-200,-90,-94,-85,-94,-71,-87,-200,-200,-86,-96,-90,16
-200,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-91,-74,18
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,14
-82,-200,-200,-200,-200,-200,-92,-91,-87,-79,-200,-200,-70,-200,-200,23
-200,-200,-200,-200,-200,-200,-200,-83,-95,-200,-200,-200,-78,-200,-200,11
-80,-200,-200,-200,-200,-200,-70,-200,-92,-95,-200,-200,-200,-86,-200,21
-79,-200,-91,-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-82,7
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-86,-82,19
-200,-200,-200,-200,-200,-200,-72,-200,-200,-200,-200,-200,-200,-200,-93,6
-87,-200,-200,-200,-84,-200,-200,-96,-73,-87,-200,-200,-82,-200,-200,9
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-82,-91,-200,-81,-200,-200,-200,-200,-92,-200,-78,-76,-200,-200,-200,13
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-79,-200,-200,-200,-90,-93,-76,-94,-67,-91,-200,-200,-84,-96,-90,16
-89,-92,-200,-92,-200,-200,-200,-200,-200,-200,-92,-81,-200,-200,-200,15
-92,-200,-200,-86,-200,-200,-200,-200,-200,-200,-84,-89,-200,-200,-200,4
-200,-200,-200,-70,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-83,-200,-200,-200,-92,-92,-85,-200,-79,-200,-200,-200,-85,-200,-200,10
-83,-200,-200,-200,-94,-200,-94,-90,-80,-80,-200,-200,-72,-200,-200,23
-86,-200,-200,-82,-200,-200,-200,-200,-200,-200,-75,-91,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,18
-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-86,-200,-87,-93,-200,-200,-200,-200,-200,-200,-200,-200,-88,-200,-82,7
-67,-200,-200,-200,-200,-200,-200,-200,-200,-200,-93,-200,-200,-200,-200,17
-84,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200,-94,-200,-200,6
-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-73,-200,-200,18
-84,-200,-200,-200,-86,-200,-91,-89,-79,-84,-200,-200,-92,-200,-200,9
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-94,-91,14
-95,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-94,-79,19
-200,-200,-200,-200,-68,-200,-200,-87,-76,-200,-200,-200,-79,-200,-200,8
-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-84,-88,-200,-200,-200,4
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-82,-200,-200,-200,-93,-93,-76,-91,-67,-83,-200,-200,-84,-96,-90,16
-99,-200,-200,-200,-200,-200,-200,-81,-88,-91,-200,-200,-73,-200,-200,11
-82,-200,-200,-200,-88,-200,-200,-92,-84,-79,-200,-200,-71,-200,-200,23
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-83,-200,-200,-87,-200,-200,-200,-200,-89,-200,-72,-89,-200,-200,-200,13
-200,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,6
-90,-200,-200,-200,-200,-200,-79,-200,-88,-200,-200,-200,-200,-200,-200,21
-77,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-200,7
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-80,-200,-200,-200,-200,-85,-75,-93,-74,-91,-200,-200,-84,-200,-200,10
-85,-200,-200,-200,-88,-200,-200,-86,-70,-85,-200,-200,-87,-200,-200,9
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-200,-82,19
-84,-200,-200,-200,-93,-84,-74,-91,-71,-83,-200,-200,-85,-91,-90,16
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-87,-87,-200,-200,-200,4
-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-86,-200,-200,-83,-200,-200,-200,-200,-200,-200,-76,-200,-200,-200,-200,1
-200,-200,-200,-200,-84,-200,-200,-82,-91,-89,-200,-200,-69,-200,-200,22
-84,-200,-200,-200,-90,-200,-92,-93,-75,-80,-200,-200,-72,-200,-200,23
-90,-200,-200,-96,-200,-200,-200,-200,-200,-200,-88,-85,-200,-200,-200,15
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-84,-81,-200,18
-68,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,-200,-200,5
-66,-200,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-200,-200,-200,17
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-84,-81,-200,18
-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-200,-200,14
-200,-200,-200,-200,-200,-200,-60,-200,-200,-200,-200,-200,-90,-200,-82,6
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-77,-200,-200,-96,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,-81,7
-200,-200,-200,-200,-92,-200,-91,-83,-200,-200,-200,-200,-77,-200,-200,11
-86,-200,-200,-200,-91,-200,-200,-84,-57,-84,-200,-200,-95,-200,-200,9
-89,-200,-200,-200,-89,-84,-84,-93,-73,-82,-200,-200,-93,-91,-90,16
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-65,-200,-200,-86,-89,-200,-200,-200,-70,-200,-200,8
-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-88,-85,-200,-200,-200,4
-200,-200,-200,-76,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,-200,-200,-89,-75,19
-84,-200,-200,-200,-88,-200,-95,-89,-84,-81,-200,-200,-71,-200,-200,23
-85,-94,-200,-78,-200,-200,-200,-200,-200,-200,-75,-80,-200,-200,-200,13
-76,-200,-200,-200,-200,-91,-78,-200,-71,-89,-200,-200,-85,-200,-200,10
-90,-200,-200,-200,-200,-200,-55,-200,-200,-200,-200,-200,-87,-200,-91,6
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-76,-200,-88,-200,-200,-200,-200,-200,-200,-200,-200,-200,-92,-200,-82,7
-80,-200,-200,-200,-86,-200,-200,-87,-62,-91,-200,-200,-91,-200,-200,9
-85,-200,-200,-87,-200,-200,-200,-200,-200,-200,-89,-89,-200,-200,-200,1
-79,-200,-200,-200,-89,-89,-74,-95,-70,-89,-200,-200,-93,-91,-90,16
-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-200,-200,-200,17
-69,-200,-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-77,-200,-200,18
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-90,-200,19
-200,-200,-200,-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-84,-86,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-96,-94,14
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-77,-200,-200,18
-86,-200,-200,-200,-86,-200,-200,-96,-76,-78,-200,-200,-69,-200,-200,23
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-200,-200,-200,6
-94,-200,-200,-200,-200,-200,-200,-81,-87,-87,-200,-200,-74,-200,-200,11
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,21
-90,-200,-200,-83,-200,-200,-200,-200,-200,-200,-87,-84,-200,-200,-200,15
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-76,-200,-91,-200,-200,-200,-92,-200,-200,-200,-200,-200,-91,-94,-84,7
-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-84,-200,-200,-200,-82,-200,-94,-91,-64,-85,-200,-200,-82,-200,-200,9
-86,-200,-200,-200,-91,-90,-85,-89,-71,-82,-200,-200,-86,-95,-90,16
-85,-200,-200,-78,-200,-200,-200,-200,-200,-200,-72,-81,-200,-200,-200,13
-74,-200,-200,-200,-200,-95,-81,-92,-77,-94,-200,-200,-89,-200,-90,10
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-84,-200,-200,-200,-200,4
-200,-200,-200,-84,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-200,-71,-200,-200,-76,-89,-200,-200,-200,-80,-200,-200,8
-200,-200,-200,-200,-200,-200,-85,-200,-200,-200,-200,-200,-90,-91,-85,19
-200,-200,-200,-200,-83,-200,-200,-90,-93,-88,-200,-200,-64,-200,-200,22
-84,-200,-200,-200,-88,-200,-200,-91,-79,-79,-200,-200,-76,-200,-200,23
-89,-200,-200,-200,-200,-200,-56,-200,-200,-200,-200,-200,-92,-200,-200,6
-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-90,-200,-200,-200,-200,1
-200,-200,-200,-200,-200,-200,-76,-200,-84,-200,-200,-200,-200,-200,-200,21
-77,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-87,-84,-78,18
-71,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,5
-84,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-87,-200,-200,7
-200,-200,-200,-200,-200,-200,-78,-200,-200,-200,-200,-200,-200,-200,-90,14
-200,-200,-200,-200,-200,-200,-83,-200,-200,-200,-200,-200,-87,-84,-78,18
-81,-200,-200,-200,-84,-200,-90,-93,-65,-91,-200,-200,-81,-200,-200,9
-84,-200,-200,-200,-91,-91,-84,-91,-66,-81,-200,-200,-85,-95,-90,16
-200,-200,-200,-200,-200,-200,-92,-84,-89,-86,-200,-200,-74,-200,-200,11
-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-86,-88,-200,-200,-200,4
-200,-200,-200,-200,-200,-200,-58,-200,-200,-200,-200,-200,-90,-200,-76,6
-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-200,-82,-200,-200,-200,-200,-200,-200,-85,-86,19
-83,-200,-200,-200,-200,-200,-97,-96,-74,-79,-200,-200,-72,-200,-200,23
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-87,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,20
-200,-200,-200,-200,-200,-89,-75,-200,-200,-200,-200,-200,-200,-200,-200,21
-85,-200,-200,-79,-200,-200,-200,-200,-93,-200,-71,-87,-200,-200,-200,13
-86,-200,-200,-200,-200,-83,-81,-200,-75,-86,-200,-200,-82,-200,-200,10
-81,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-86,7
-89,-200,-200,-90,-200,-200,-200,-200,-200,-200,-80,-89,-200,-200,-200,15
-83,-200,-200,-200,-86,-200,-200,-85,-63,-86,-200,-200,-87,-200,-200,9
-86,-200,-200,-200,-91,-89,-78,-91,-67,-88,-200,-200,-85,-95,-90,16
-88,-200,-200,-83,-200,-200,-200,-200,-200,-200,-86,-86,-200,-200,-200,1
-90,-200,-200,-200,-200,-200,-62,-200,-93,-200,-200,-200,-200,-200,-200,6
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-85,-200,-200,-200,-200,-200,-200,-87,-87,-200,-200,-200,4
-200,-200,-200,-83,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-79,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,17
-200,-200,-200,-200,-65,-200,-200,-75,-90,-200,-200,-200,-87,-200,-200,8
-87,-200,-200,-200,-91,-200,-200,-200,-78,-78,-200,-200,-72,-200,-200,23
-200,-200,-200,-200,-200,-200,-79,-200,-200,-200,-200,-200,-200,-92,-86,19
-87,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-83,-200,-81,18
-67,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-200,-200,-200,5
-200,-200,-200,-200,-200,-200,-68,-200,-200,-200,-200,-200,-200,-200,-200,21
-200,-200,-200,-200,-200,-200,-75,-200,-200,-200,-200,-200,-200,-200,-200,14
-87,-200,-200,-200,-200,-200,-200,-200,-89,-200,-200,-200,-83,-200,-81,18
-200,-200,-200,-200,-200,-200,-90,-82,-87,-95,-200,-200,-75,-200,-200,11
-85,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-91,-200,-85,7
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,20
-78,-200,-200,-200,-81,-200,-200,-81,-75,-89,-200,-200,-82,-200,-200,9
-200,-200,-80,-200,-200,-200,-200,-200,-200,-200,-88,-200,-200,-200,-200,20
-86,-200,-200,-200,-90,-90,-72,-93,-69,-86,-200,-200,-89,-95,-90,16
-89,-200,-200,-200,-200,-200,-57,-200,-200,-200,-200,-200,-200,-200,-200,6
-200,-200,-200,-81,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,2
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-85,-93,-200,-200,-200,4
-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,-200,3
-200,-200,-200,-200,-84,-200,-200,-89,-92,-100,-200,-200,-64,-200,-200,22
-84,-200,-200,-76,-200,-200,-200,-200,-200,-200,-71,-76,-200,-200,-200,13
-84,-200,-200,-200,-200,-96,-80,-200,-79,-87,-200,-200,-86,-200,-200,10
-83,-200,-200,-200,-200,-200,-77,-200,-200,-200,-200,-200,-200,-200,-200,21
-88,-200,-200,-200,-91,-200,-200,-200,-73,-82,-200,-200,-72,-200,-200,23
-200,-200,-200,-200,-200,-200,-86,-200,-200,-200,-200,-200,-200,-91,-200,19
-87,-200,-200,-84,-200,-200,-200,-200,-200,-200,-76,-91,-200,-200,-200,1
